style_id,name,gender,master_category,sub_category,article_type,component_type,color,season,usage
25376,levis men grey innerwear t-shirt,Men,Apparel,Innerwear,Innerwear Vests,Top,Grey,Summer,Casual
11143,scullers men price catch black shirts,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
56684,fabindia beige & maroon mull printed saree,Women,Apparel,Saree,Sarees,Top,Beige,Fall,Ethnic
4988,gini and jony girl's vanya white polka dot kidswear,Women,Apparel,Dress,Dresses,Top,White,Summer,Casual
44341,indian terrain men blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
14431,enroute women casual black flats,Women,Footwear,Shoes,Heels,Footwear,Black,Summer,Casual
20604,baggit women umbrella dum brown handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Winter,Casual
52224,lencia grey swarovski pearl necklace,Women,Accessories,Jewellery,Necklace and Chains,Accessories,Silver,Summer,Casual
45293,casio sheen women red dial watch sx017,Women,Accessories,Watches,Watches,Accessories,Red,Winter,Casual
36761,maxima men black watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
33021,mother earth women printed cream kurta,Women,Apparel,Topwear,Kurtas,Top,Cream,Summer,Ethnic
25144,lino perros women leatherite orange handbag,Women,Accessories,Bags,Handbags,Accessories,Orange,Winter,Casual
11371,united colors of benetton men summer black shirts,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
41401,wrangler women white smocked top,Women,Apparel,Topwear,Tops,Top,White,Summer,Casual
14603,united colors of benetton men pack of 2 grey socks,Men,Accessories,Socks,Socks,Accessories,Grey,Summer,Casual
37481,esprit women white dial watch,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
5254,wildcraft unisex red duffle bag,Unisex,Accessories,Bags,Duffel Bag,Accessories,Red,Winter,Casual
44173,nike fragrances women trendy perfume 75ml,Women,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Pink,Spring,Casual
25978,j.del pozo halloween kiss sexy women perfume,Women,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Pink,Spring,Casual
4386,wrangler cowboy photo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
51693,van heusen unisex brown sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
16154,enroute men leather black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Fall,Formal
22361,reebok men navy twist sandals,Men,Footwear,Sandal,Sports Sandals,Footwear,Navy Blue,Summer,Casual
29789,basics men pack of 3 t-shirt,Men,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
19920,wildcraft unisex black outdoor backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Winter,Casual
7503,nike men's as icon blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Sports
34204,proline men navy track pants,Men,Apparel,Bottomwear,Track Pants,Bottom,Navy Blue,Fall,Casual
17086,lino perros women blue zip orange wallet,Women,Accessories,Wallets,Wallets,Accessories,Orange,Winter,Casual
50741,red chief men black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Winter,Casual
13426,united colors of benetton men stripes red  polo t-shirts,Men,Apparel,Topwear,Tshirts,Top,Red,Summer,Casual
43356,reebok women charcoal grey fuel techno sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Charcoal,Summer,Sports
28207,ray-ban men active lifestyle black sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
13846,john miller men stripes blue shirts,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Casual
46278,109f women red & white striped tunic,Women,Apparel,Topwear,Tunics,Top,Red,Summer,Casual
16508,locomotive men washed blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Fall,Casual
18492,puma men danny blue slipper,Men,Footwear,Flip Flops,Flip Flops,Footwear,Blue,Fall,Casual
19540,united colors of benetton men solid blue sweater,Men,Apparel,Topwear,Sweaters,Top,Blue,Summer,Casual
7963,puma men's large logo graphic white french t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Sports
8117,fastrack men new analog black navy watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
49230,calzini men pack of 5 sports socks,Men,Accessories,Socks,Socks,Accessories,Black,Summer,Casual
39147,aneri women purple salwar suit,Women,Apparel,Apparel Set,Kurta Sets,Top,Purple,Fall,Ethnic
36933,bulgari women omnia perfume,Women,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Purple,Spring,Casual
57138,elle women brown trousers,Women,Apparel,Bottomwear,Trousers,Bottom,Brown,Summer,Casual
20856,united colors of benetton men casual black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
41861,estd. 1977 men black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Summer,Casual
5608,adidas men kendall black navy floater,Men,Footwear,Sandal,Sandals,Footwear,Black,Summer,Casual
58170,rocky s women red clutch,Women,Accessories,Bags,Clutches,Accessories,Red,Fall,Casual
15983,turtle solid men  burgundy shirt,Men,Apparel,Topwear,Shirts,Top,Burgundy,Fall,Casual
39375,helix women silver dial watch,Women,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
14851,united colors of benetton women solid coffee brown wallets,Women,Accessories,Wallets,Wallets,Accessories,Coffee Brown,Summer,Casual
59290,titan men black dial watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
52678,morellato men black watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
20258,wrangler men polo charcoal t-shirt,Men,Apparel,Topwear,Tshirts,Top,Brown,Fall,Casual
47198,franco leone men brown sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Summer,Casual
27841,bulchee men plain jeans white belt,Men,Accessories,Belts,Belts,Accessories,White,Summer,Casual
28035,jockey elance men grey melange y front briefs 1006,Men,Apparel,Innerwear,Briefs,Bottom,Grey Melange,Summer,Casual
31924,fabindia women black silk handbag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
26993,jealous 21 women washed blue jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
13248,palm tree kids boy solid brown trousers,Men,Apparel,Bottomwear,Trousers,Bottom,Brown,Fall,Casual
43538,french connection women blue top,Women,Apparel,Topwear,Tops,Top,Blue,Summer,Casual
19772,adidas men vigor blue casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Blue,Fall,Casual
46876,lino perros men pack of 2 socks,Men,Accessories,Socks,Socks,Accessories,Grey,Summer,Casual
5862,adidas men's stripe black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
39711,adidas original men black dial chronograph watch adh2641,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
14409,enroute women casual white heels,Women,Footwear,Shoes,Heels,Footwear,White,Summer,Casual
58726,puma men grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
44379,adidas men intense touch  perfume,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Black,Spring,Casual
11947,ganuchi men casual olive sandals,Men,Footwear,Sandal,Sandals,Footwear,Olive,Summer,Casual
36759,maxima men white dial watch,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
51499,denizen women blue jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
29583,puma women grace silver sandals,Women,Footwear,Shoes,Flats,Footwear,Silver,Summer,Casual
7709,jealous 21 women's aaren black jegging,Women,Apparel,Bottomwear,Jeans,Bottom,Black,Fall,Casual
28451,urban yoga women black track pants,Women,Apparel,Bottomwear,Track Pants,Bottom,Black,Summer,Casual
43960,indigo nation men grey striped shirt,Men,Apparel,Topwear,Shirts,Top,Grey,Summer,Formal
8741,indigo nation men checks shirt navy blue shirts,Men,Apparel,Topwear,Shirts,Top,Navy Blue,Fall,Casual
19316,nike unisex hayward 25m grey backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Grey,Fall,Casual
27419,jockey women black lounge pants,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Bottom,Black,Winter,Casual
34832,adidas men sukoi white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
23885,fila men grey hex sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Grey,Winter,Sports
19918,wildcraft unisex black backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Winter,Casual
22359,john players men check blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
19124,lotto women xl kelly pink slippers,Women,Footwear,Flip Flops,Flip Flops,Footwear,Pink,Fall,Casual
16950,image men sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
49654,mineral women grey skirt,Women,Apparel,Bottomwear,Skirts,Bottom,Grey,Summer,Casual
2049,adidas men's slim fit white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Sports
17882,levis men comfort style white innerwear vest,Men,Apparel,Innerwear,Innerwear Vests,Top,White,Summer,Casual
44977,maxima men silver dial attivo watch,Men,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
33019,mother earth women printed yellow kurta,Women,Apparel,Topwear,Kurtas,Top,Yellow,Summer,Ethnic
41439,lee cooper men black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Fall,Sports
39523,peter england unisex black one dayer black trolley bag,Unisex,Accessories,Bags,Trolley Bag,Accessories,Black,Summer,Casual
52812,jag men black leather wallet,Men,Accessories,Wallets,Wallets,Accessories,Black,Summer,Casual
11349,lee men blue chicago fit jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
24892,united colors of benetton men black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
58514,tonga women grey top,Women,Apparel,Topwear,Tops,Top,Grey,Summer,Casual
33825,puma women kuris silver & grey sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Silver,Summer,Sports
38637,nike men red delhi t-shirt,Men,Apparel,Topwear,Tshirts,Top,Red,Summer,Casual
5896,puma men cavallino black shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
4944,gini and jony boy's kaleb white brown infant kidswear,Men,Apparel,Topwear,Shirts,Top,White,Summer,Casual
10861,wrangler men dirt riders white t-shirts,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
59600,fnf rust wedding collection sari,Women,Apparel,Saree,Sarees,Top,Rust,Fall,Ethnic
42846,french connection women multi stripe hand bag,Women,Accessories,Bags,Handbags,Accessories,Multi,Summer,Casual
35128,allen solly woman purple bangle,Women,Accessories,Jewellery,Bracelet,Accessories,Purple,Winter,Casual
47508,facit men black brief,Men,Apparel,Innerwear,Briefs,Bottom,Black,Summer,Casual
17278,u.s. polo assn. men printed  steeple grey tshirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Fall,Casual
31588,mark taylor men printed maroon t-shirt,Men,Apparel,Topwear,Tshirts,Top,Maroon,Summer,Casual
49492,vans men maroon & grey era shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Maroon,Summer,Casual
18230,manchester united men printed white tshirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
23871,adidas men grey striped t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Fall,Casual
9667,indigo nation men bling red black shirts,Men,Apparel,Topwear,Shirts,Top,Purple,Fall,Casual
3953,jealous 21 women's red peace t-shirt,Women,Apparel,Topwear,Tshirts,Top,Red,Summer,Casual
29745,fossil men quartz black dial chronograph watch jr1303,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
28697,w women printed black kurta,Women,Apparel,Topwear,Kurtas,Top,Black,Summer,Ethnic
12538,puma men solid blue track pants,Men,Apparel,Bottomwear,Track Pants,Bottom,Blue,Fall,Casual
8587,scullers men red check shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
42248,sepia women pink top,Women,Apparel,Topwear,Tops,Top,Pink,Summer,Casual
17876,levis men comfort style grey innerwear vest,Men,Apparel,Innerwear,Innerwear Vests,Top,Grey,Summer,Casual
30668,park avenue men black sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
9455,john miller men red striped shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Formal
18002,puma women essential skinny black 3/4 pant,Women,Apparel,Bottomwear,Capris,Bottom,Black,Summer,Sports
44983,maxima women silver dial watch,Women,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
38405,baggit women white capri taj belt,Women,Accessories,Belts,Belts,Accessories,White,Summer,Casual
53934,kiara women brown handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Summer,Casual
1638,nabaiji swimming goggles blue black,Unisex,Apparel,Bottomwear,Swimwear,Bottom,Blue,Fall,Sports
25188,lino perros women leatherite brown handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Winter,Casual
24866,reid & taylor men formal black belt,Men,Accessories,Belts,Belts,Accessories,Black,Summer,Casual
53108,fabindia silver earrings,Women,Accessories,Jewellery,Earrings,Accessories,Silver,Winter,Casual
21528,kiara women sequins copper handbag,Women,Accessories,Bags,Handbags,Accessories,Copper,Winter,Casual
59432,spice art women black handbag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
32903,allen solly women red shorts,Women,Apparel,Bottomwear,Shorts,Bottom,Red,Summer,Casual
6079,ucb men's johny collar with two tone grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
12960,adidas men sports white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
29321,adidas men black jersey,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Sports
9031,buckaroo men loma tan casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Tan,Winter,Casual
6845,timberland unisex hiker round lace shoe accessories,Unisex,Accessories,Shoe Accessories,Shoe Laces,Footwear,Black,Summer,Casual
18466,reebok reebounce women perfumes,Women,Personal Care,Fragrance,Perfume and Body Mist,Accessories,White,Spring,Casual
26369,arrow woman blue shirt,Women,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
33489,doodle kids boy check green shirt,Men,Apparel,Topwear,Shirts,Top,Green,Summer,Casual
59056,carlton london women blue & cream shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,Blue,Winter,Casual
15379,fila men lobato black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
45409,rocia women black & brown sandals,Women,Footwear,Shoes,Flats,Footwear,Black,Winter,Casual
56822,john players men beige shorts,Men,Apparel,Bottomwear,Trousers,Bottom,Beige,Summer,Casual
58184,rocky s women beige handbag,Women,Accessories,Bags,Handbags,Accessories,Beige,Summer,Casual
39381,peter england men party black jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Black,Summer,Casual
15977,turtle solid men red shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
32769,music men printed blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Spring,Casual
10439,flying machine men walnut brown tshirts,Men,Apparel,Topwear,Tshirts,Top,Brown,Fall,Casual
59264,titan women white watch,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
14099,flying machine women solid pink tops,Women,Apparel,Topwear,Tops,Top,Pink,Fall,Casual
1852,inkfruit men ride it or die t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
30802,fabindia men blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Ethnic
29113,puma women pack of 3 socks,Women,Accessories,Socks,Socks,Accessories,White,Summer,Casual
7399,red tape men's black formal shoe,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Winter,Formal
26967,jealous 21 women check navy blue top,Women,Apparel,Topwear,Tops,Top,Navy Blue,Summer,Casual
27089,aneri women jazz brown kurta,Women,Apparel,Topwear,Kurtas,Top,Brown,Summer,Ethnic
48124,fossil women brown huarache weave belt,Women,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
9203,puma men axis xt black shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Fall,Sports
51835,bwitch red lace  briefs,Women,Apparel,Innerwear,Briefs,Bottom,Red,Summer,Casual
3739,adidas men delhi daredevil blue cap,Men,Accessories,Headwear,Caps,Accessories,Blue,Fall,Sports
19786,u.s. polo assn. men solid navy blue tshirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Winter,Casual
44948,puma men black aquil ii sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
24091,manchester united men navy blue striped t-shirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Fall,Casual
33026,mother earth women pink kurta,Women,Apparel,Topwear,Kurtas,Top,Pink,Fall,Ethnic
41406,wrangler women pink t-shirt,Women,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
11376,united colors of benetton women light winter grey tops,Women,Apparel,Topwear,Tops,Top,Grey,Fall,Casual
25143,lino perros women silver clutch,Women,Accessories,Bags,Clutches,Accessories,Silver,Winter,Casual
5253,wildcraft unisex black & grey duffel bag,Unisex,Accessories,Bags,Duffel Bag,Accessories,Grey,Winter,Casual
20431,baggit women tijori viva brown wallet,Women,Accessories,Wallets,Wallets,Accessories,Brown,Winter,Casual
14604,united colors of benetton men stripes green socks,Men,Accessories,Socks,Socks,Accessories,Green,Summer,Casual
4381,superman men's silhouette light blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
46623,nike unisex ultimatum max backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Summer,Casual
19927,adidas men receptor grey sandals,Men,Footwear,Sandal,Sandals,Footwear,Grey,Fall,Casual
7504,nike women's smash pink t-shirt,Women,Apparel,Topwear,Tshirts,Top,Pink,Summer,Sports
22366,ed hardy men new tiger white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
3998,spalding men's black and white graphic flip flop,Men,Footwear,Flip Flops,Flip Flops,Footwear,Black,Summer,Casual
51694,van heusen unisex sunglasses vh216-c2,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
16153,enroute men leather black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Fall,Formal
17081,lino perros women denim blue wallet,Women,Accessories,Wallets,Wallets,Accessories,Blue,Winter,Casual
50746,red chief men black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Winter,Formal
34203,proline men charcoal grey track pants,Men,Apparel,Bottomwear,Track Pants,Bottom,Charcoal,Winter,Casual
